cod_mpio,longitud,tipo_municipio,nom_mpio,cod_dpto,dpto,latitud
47541,"-74,9154",Municipio,PEDRAZA,47,MAGDALENA,"10,18825"
47545,"-74,459034",Municipio,PIJIÑO DEL CARMEN,47,MAGDALENA,"9,331922"
47551,"-74,613312",Municipio,PIVIJAY,47,MAGDALENA,"10,460707"
47555,"-74,784549",Municipio,PLATO,47,MAGDALENA,"9,796713"
47570,"-74,28253",Municipio,PUEBLOVIEJO,47,MAGDALENA,"10,994766"
47605,"-74,716172",Municipio,REMOLINO,47,MAGDALENA,"10,701952"
47660,"-74,213946",Municipio,SABANAS DE SAN ÁNGEL,47,MAGDALENA,"10,032536"
47675,"-74,794189",Municipio,SALAMINA,47,MAGDALENA,"10,491229"
47692,"-74,351498",Municipio,SAN SEBASTIÁN DE BUENAVISTA,47,MAGDALENA,"9,241656"
47703,"-74,498992",Municipio,SAN ZENÓN,47,MAGDALENA,"9,245061"
47707,"-74,566845",Municipio,SANTA ANA,47,MAGDALENA,"9,324294"
47720,"-74,704667",Municipio,SANTA BÁRBARA DE PINTO,47,MAGDALENA,"9,432263"
47745,"-74,720021",Municipio,SITIONUEVO,47,MAGDALENA,"10,775285"
47798,"-74,859783",Municipio,TENERIFE,47,MAGDALENA,"9,898273"
47960,"-74,716878",Municipio,ZAPAYÁN,47,MAGDALENA,"10,168297"
47980,"-74,140091",Municipio,ZONA BANANERA,47,MAGDALENA,"10,763024"
50001,"-73,622601",Municipio,VILLAVICENCIO,50,META,"4,126369"
50006,"-73,766034",Municipio,ACACÍAS,50,META,"3,990413"
50110,"-72,961083",Municipio,BARRANCA DE UPÍA,50,META,"4,566225"
50124,"-72,791768",Municipio,CABUYARO,50,META,"4,286705"
50150,"-73,687302",Municipio,CASTILLA LA NUEVA,50,META,"3,830005"
50223,"-73,837999",Municipio,CUBARRAL,50,META,"3,793653"
50226,"-73,487052",Municipio,CUMARAL,50,META,"4,270042"
50245,"-73,713325",Municipio,EL CALVARIO,50,META,"4,352665"
50251,"-73,794225",Municipio,EL CASTILLO,50,META,"3,563907"
50270,"-73,835264",Municipio,EL DORADO,50,META,"3,739984"
50287,"-73,618121",Municipio,FUENTE DE ORO,50,META,"3,462875"
50313,"-73,705815",Municipio,GRANADA,50,META,"3,547147"
50318,"-73,768815",Municipio,GUAMAL,50,META,"3,879657"
50325,"-72,135509",Municipio,MAPIRIPÁN,50,META,"2,896617"
50330,"-74,044328",Municipio,MESETAS,50,META,"3,382732"
50350,"-73,78661",Municipio,LA MACARENA,50,META,"2,177143"
50370,"-74,351508",Municipio,URIBE,50,META,"3,239634"
50400,"-74,023514",Municipio,LEJANÍAS,50,META,"3,525115"
50450,"-72,760209",Municipio,PUERTO CONCORDIA,50,META,"2,624006"
50568,"-72,087649",Municipio,PUERTO GAITÁN,50,META,"4,314905"
50573,"-72,957324",Municipio,PUERTO LÓPEZ,50,META,"4,09349"
50577,"-73,37385",Municipio,PUERTO LLERAS,50,META,"3,272117"
50590,"-73,206314",Municipio,PUERTO RICO,50,META,"2,939621"
50606,"-73,565408",Municipio,RESTREPO,50,META,"4,259556"
50680,"-73,242253",Municipio,SAN CARLOS DE GUAROA,50,META,"3,71065"
50683,"-73,875832",Municipio,SAN JUAN DE ARAMA,50,META,"3,373728"
50686,"-73,676699",Municipio,SAN JUANITO,50,META,"4,458181"
50689,"-73,695812",Municipio,SAN MARTÍN,50,META,"3,701899"
50711,"-73,750966",Municipio,VISTAHERMOSA,50,META,"3,125579"
52001,"-77,278795",Municipio,PASTO,52,NARIÑO,"1,212352"
52019,"-77,080712",Municipio,ALBÁN,52,NARIÑO,"1,474978"
52022,"-77,700564",Municipio,ALDANA,52,NARIÑO,"0,882381"
52036,"-77,514512",Municipio,ANCUYA,52,NARIÑO,"1,263276"
52051,"-77,135467",Municipio,ARBOLEDA,52,NARIÑO,"1,503418"
52079,"-78,13765",Municipio,BARBACOAS,52,NARIÑO,"1,671733"
52083,"-77,015619",Municipio,BELÉN,52,NARIÑO,"1,595681"
52110,"-77,156463",Municipio,BUESACO,52,NARIÑO,"1,381453"
52203,"-77,019777",Municipio,COLÓN,52,NARIÑO,"1,643878"
52207,"-77,466136",Municipio,CONSACÁ,52,NARIÑO,"1,207854"
52210,"-77,549409",Municipio,CONTADERO,52,NARIÑO,"0,910458"
52215,"-77,517897",Municipio,CÓRDOBA,52,NARIÑO,"0,854564"
52224,"-77,728947",Municipio,CUASPUD CARLOSAMA,52,NARIÑO,"0,862978"
52227,"-77,792505",Municipio,CUMBAL,52,NARIÑO,"0,906367"
52233,"-77,578616",Municipio,CUMBITARA,52,NARIÑO,"1,647163"
52240,"-77,281869",Municipio,CHACHAGÜÍ,52,NARIÑO,"1,360545"
52250,"-78,110217",Municipio,EL CHARCO,52,NARIÑO,"2,479688"
52254,"-77,438522",Municipio,EL PEÑOL,52,NARIÑO,"1,453567"
52256,"-77,33417",Municipio,EL ROSARIO,52,NARIÑO,"1,745309"
52258,"-77,097101",Municipio,EL TABLÓN DE GÓMEZ,52,NARIÑO,"1,427277"
52260,"-77,390772",Municipio,EL TAMBO,52,NARIÑO,"1,407913"
52287,"-77,448913",Municipio,FUNES,52,NARIÑO,"1,001159"
52317,"-77,731589",Municipio,GUACHUCAL,52,NARIÑO,"0,959744"
52320,"-77,549824",Municipio,GUAITARILLA,52,NARIÑO,"1,129574"
52323,"-77,568701",Municipio,GUALMATÁN,52,NARIÑO,"0,919652"
52352,"-77,521227",Municipio,ILES,52,NARIÑO,"0,96952"
52354,"-77,496339",Municipio,IMUÉS,52,NARIÑO,"1,05506"
52356,"-77,646367",Municipio,IPIALES,52,NARIÑO,"0,827732"
52378,"-76,970504",Municipio,LA CRUZ,52,NARIÑO,"1,601318"
52381,"-77,402882",Municipio,LA FLORIDA,52,NARIÑO,"1,29753"
52385,"-77,58091",Municipio,LA LLANADA,52,NARIÑO,"1,472892"
52390,"-78,189725",Municipio,LA TOLA,52,NARIÑO,"2,398999"
52399,"-77,131316",Municipio,LA UNIÓN,52,NARIÑO,"1,600219"
52405,"-77,306135",Municipio,LEIVA,52,NARIÑO,"1,934453"
52411,"-77,523953",Municipio,LINARES,52,NARIÑO,"1,350814"
52418,"-77,521303",Municipio,LOS ANDES,52,NARIÑO,"1,494587"
52427,"-78,182924",Municipio,MAGÜÍ,52,NARIÑO,"1,765633"
52435,"-77,864549",Municipio,MALLAMA,52,NARIÑO,"1,141037"
52473,"-78,452992",Municipio,MOSQUERA,52,NARIÑO,"2,507139"
52480,"-77,357972",Municipio,NARIÑO,52,NARIÑO,"1,288979"
52490,"-78,325814",Municipio,OLAYA HERRERA,52,NARIÑO,"2,347457"
52506,"-77,566082",Municipio,OSPINA,52,NARIÑO,"1,058433"
52520,"-78,658361",Municipio,FRANCISCO PIZARRO,52,NARIÑO,"2,040629"
52540,"-77,458686",Municipio,POLICARPA,52,NARIÑO,"1,627196"
52560,"-77,573003",Municipio,POTOSÍ,52,NARIÑO,"0,806639"
52565,"-77,596794",Municipio,PROVIDENCIA,52,NARIÑO,"1,237814"
52573,"-77,504211",Municipio,PUERRES,52,NARIÑO,"0,885125"
52585,"-77,636042",Municipio,PUPIALES,52,NARIÑO,"0,870442"
52612,"-77,995153",Municipio,RICAURTE,52,NARIÑO,"1,212492"
52621,"-78,245716",Municipio,ROBERTO PAYÁN,52,NARIÑO,"1,697492"
52678,"-77,594341",Municipio,SAMANIEGO,52,NARIÑO,"1,335438"
52683,"-77,47313",Municipio,SANDONÁ,52,NARIÑO,"1,283438"
52685,"-77,0475",Municipio,SAN BERNARDO,52,NARIÑO,"1,513762"
52687,"-77,21542",Municipio,SAN LORENZO,52,NARIÑO,"1,503362"
52693,"-77,013984",Municipio,SAN PABLO,52,NARIÑO,"1,669429"
52694,"-77,11941",Municipio,SAN PEDRO DE CARTAGO,52,NARIÑO,"1,551572"
52696,"-77,979916",Municipio,SANTA BÁRBARA,52,NARIÑO,"2,449653"
52699,"-77,677035",Municipio,SANTACRUZ,52,NARIÑO,"1,222589"
52720,"-77,62028",Municipio,SAPUYES,52,NARIÑO,"1,037536"
52786,"-77,2808",Municipio,TAMINANGO,52,NARIÑO,"1,570358"
52788,"-77,393735",Municipio,TANGUA,52,NARIÑO,"1,09482"
52835,"-78,764073",Municipio,SAN ANDRÉS DE TUMACO,52,NARIÑO,"1,807399"
52838,"-77,61672",Municipio,TÚQUERRES,52,NARIÑO,"1,085044"
52885,"-77,400169",Municipio,YACUANQUER,52,NARIÑO,"1,115937"
54001,"-72,508178",Municipio,SAN JOSÉ DE CÚCUTA,54,NORTE DE SANTANDER,"7,905725"
54003,"-73,221722",Municipio,ÁBREGO,54,NORTE DE SANTANDER,"8,081616"
54051,"-72,798952",Municipio,ARBOLEDAS,54,NORTE DE SANTANDER,"7,642985"
54099,"-72,64701",Municipio,BOCHALEMA,54,NORTE DE SANTANDER,"7,612192"
54109,"-72,868231",Municipio,BUCARASICA,54,NORTE DE SANTANDER,"8,041299"
54125,"-72,642059",Municipio,CÁCOTA,54,NORTE DE SANTANDER,"7,268705"
54128,"-73,048983",Municipio,CÁCHIRA,54,NORTE DE SANTANDER,"7,741248"
54172,"-72,601162",Municipio,CHINÁCOTA,54,NORTE DE SANTANDER,"7,603112"
54174,"-72,665468",Municipio,CHITAGÁ,54,NORTE DE SANTANDER,"7,138187"
54206,"-73,3372",Municipio,CONVENCIÓN,54,NORTE DE SANTANDER,"8,470374"
54223,"-72,772816",Municipio,CUCUTILLA,54,NORTE DE SANTANDER,"7,539633"
54239,"-72,658491",Municipio,DURANIA,54,NORTE DE SANTANDER,"7,714804"
54245,"-73,446687",Municipio,EL CARMEN,54,NORTE DE SANTANDER,"8,510579"
54250,"-73,09614",Municipio,EL TARRA,54,NORTE DE SANTANDER,"8,574281"
54261,"-72,604717",Municipio,EL ZULIA,54,NORTE DE SANTANDER,"7,938572"
54313,"-72,787233",Municipio,GRAMALOTE,54,NORTE DE SANTANDER,"7,916946"
54344,"-73,145997",Municipio,HACARÍ,54,NORTE DE SANTANDER,"8,321506"
54347,"-72,483519",Municipio,HERRÁN,54,NORTE DE SANTANDER,"7,506541"
54377,"-72,495983",Municipio,LABATECA,54,NORTE DE SANTANDER,"7,298414"
54385,"-73,328126",Municipio,LA ESPERANZA,54,NORTE DE SANTANDER,"7,639839"
54398,"-73,239986",Municipio,LA PLAYA,54,NORTE DE SANTANDER,"8,21124"
54405,"-72,505612",Municipio,LOS PATIOS,54,NORTE DE SANTANDER,"7,833186"
54418,"-72,832376",Municipio,LOURDES,54,NORTE DE SANTANDER,"7,945631"
54480,"-72,747169",Municipio,MUTISCUA,54,NORTE DE SANTANDER,"7,300469"
54498,"-73,35607",Municipio,OCAÑA,54,NORTE DE SANTANDER,"8,248574"
54518,"-72,647714",Municipio,PAMPLONA,54,NORTE DE SANTANDER,"7,372802"
54520,"-72,639111",Municipio,PAMPLONITA,54,NORTE DE SANTANDER,"7,436745"
54553,"-72,411363",Municipio,PUERTO SANTANDER,54,NORTE DE SANTANDER,"8,359993"
54599,"-72,476708",Municipio,RAGONVALIA,54,NORTE DE SANTANDER,"7,577861"
54660,"-72,813064",Municipio,SALAZAR,54,NORTE DE SANTANDER,"7,773683"
54670,"-73,208622",Municipio,SAN CALIXTO,54,NORTE DE SANTANDER,"8,40214"
54673,"-72,625459",Municipio,SAN CAYETANO,54,NORTE DE SANTANDER,"7,875695"
54680,"-72,716203",Municipio,SANTIAGO,54,NORTE DE SANTANDER,"7,865856"
54720,"-72,800577",Municipio,SARDINATA,54,NORTE DE SANTANDER,"8,082105"
54743,"-72,757128",Municipio,SILOS,54,NORTE DE SANTANDER,"7,204736"
54800,"-73,28707",Municipio,TEORAMA,54,NORTE DE SANTANDER,"8,438134"
54810,"-72,734496",Municipio,TIBÚ,54,NORTE DE SANTANDER,"8,639891"
54820,"-72,481915",Municipio,TOLEDO,54,NORTE DE SANTANDER,"7,307692"
54871,"-72,973601",Municipio,VILLA CARO,54,NORTE DE SANTANDER,"7,914244"
54874,"-72,469758",Municipio,VILLA DEL ROSARIO,54,NORTE DE SANTANDER,"7,847672"
63001,"-75,680786",Municipio,ARMENIA,63,QUINDÍO,"4,53598"
63111,"-75,739572",Municipio,BUENAVISTA,63,QUINDÍO,"4,360029"
63130,"-75,646085",Municipio,CALARCÁ,63,QUINDÍO,"4,520982"
63190,"-75,636533",Municipio,CIRCASIA,63,QUINDÍO,"4,617759"
63212,"-75,687866",Municipio,CÓRDOBA,63,QUINDÍO,"4,392485"
63272,"-75,658387",Municipio,FILANDIA,63,QUINDÍO,"4,674338"
63302,"-75,790402",Municipio,GÉNOVA,63,QUINDÍO,"4,206641"
63401,"-75,786887",Municipio,LA TEBAIDA,63,QUINDÍO,"4,453755"
63470,"-75,749827",Municipio,MONTENEGRO,63,QUINDÍO,"4,565057"
63548,"-75,703329",Municipio,PIJAO,63,QUINDÍO,"4,335036"
63594,"-75,765074",Municipio,QUIMBAYA,63,QUINDÍO,"4,624387"
63690,"-75,570844",Municipio,SALENTO,63,QUINDÍO,"4,637157"
66001,"-75,719711",Municipio,PEREIRA,66,RISARALDA,"4,804985"
66045,"-75,942356",Municipio,APÍA,66,RISARALDA,"5,106526"
66075,"-75,958663",Municipio,BALBOA,66,RISARALDA,"4,949096"
66088,"-75,868334",Municipio,BELÉN DE UMBRÍA,66,RISARALDA,"5,200793"
66170,"-75,675371",Municipio,DOSQUEBRADAS,66,RISARALDA,"4,833131"
66318,"-75,799005",Municipio,GUÁTICA,66,RISARALDA,"5,315367"
66383,"-76,0032",Municipio,LA CELIA,66,RISARALDA,"5,002787"
66400,"-75,880394",Municipio,LA VIRGINIA,66,RISARALDA,"4,896624"
66440,"-75,73879",Municipio,MARSELLA,66,RISARALDA,"4,935771"
66456,"-75,882886",Municipio,MISTRATÓ,66,RISARALDA,"5,297039"
66572,"-76,030801",Municipio,PUEBLO RICO,66,RISARALDA,"5,222043"
66594,"-75,730431",Municipio,QUINCHÍA,66,RISARALDA,"5,340456"
66682,"-75,623268",Municipio,SANTA ROSA DE CABAL,66,RISARALDA,"4,876271"
66687,"-75,964628",Municipio,SANTUARIO,66,RISARALDA,"5,074911"
68001,"-73,132562",Municipio,BUCARAMANGA,68,SANTANDER,"7,11647"
68013,"-73,523132",Municipio,AGUADA,68,SANTANDER,"6,162355"
68020,"-73,91336",Municipio,ALBANIA,68,SANTANDER,"5,759166"
68051,"-73,01786",Municipio,ARATOCA,68,SANTANDER,"6,694418"
68077,"-73,615965",Municipio,BARBOSA,68,SANTANDER,"5,932531"
68079,"-73,223047",Municipio,BARICHARA,68,SANTANDER,"6,634111"
68081,"-73,849243",Municipio,BARRANCABERMEJA,68,SANTANDER,"7,064857"
68092,"-73,283669",Municipio,BETULIA,68,SANTANDER,"6,899525"
68101,"-73,771346",Municipio,BOLÍVAR,68,SANTANDER,"5,988953"
68121,"-73,246475",Municipio,CABRERA,68,SANTANDER,"6,592118"
68132,"-72,946491",Municipio,CALIFORNIA,68,SANTANDER,"7,347989"
68147,"-72,695427",Municipio,CAPITANEJO,68,SANTANDER,"6,527394"
68152,"-72,627099",Municipio,CARCASÍ,68,SANTANDER,"6,629016"
68160,"-72,973536",Municipio,CEPITÁ,68,SANTANDER,"6,753518"
68162,"-72,694851",Municipio,CERRITO,68,SANTANDER,"6,840405"
68167,"-73,146873",Municipio,CHARALÁ,68,SANTANDER,"6,284339"
68169,"-72,968798",Municipio,CHARTA,68,SANTANDER,"7,28082"
68176,"-73,373656",Municipio,CHIMA,68,SANTANDER,"6,344348"
68179,"-73,637111",Municipio,CHIPATÁ,68,SANTANDER,"6,062521"
68190,"-73,953011",Municipio,CIMITARRA,68,SANTANDER,"6,320886"
68207,"-72,694567",Municipio,CONCEPCIÓN,68,SANTANDER,"6,768908"
68209,"-73,240554",Municipio,CONFINES,68,SANTANDER,"6,357327"
68211,"-73,474426",Municipio,CONTRATACIÓN,68,SANTANDER,"6,290561"
68217,"-73,040816",Municipio,COROMORO,68,SANTANDER,"6,294999"
68229,"-73,069383",Municipio,CURITÍ,68,SANTANDER,"6,605099"
68235,"-73,51066",Municipio,EL CARMEN DE CHUCURÍ,68,SANTANDER,"6,700038"
68245,"-73,496908",Municipio,EL GUACAMAYO,68,SANTANDER,"6,245111"
68250,"-73,815532",Municipio,EL PEÑÓN,68,SANTANDER,"6,05537"
68255,"-73,20287",Municipio,EL PLAYÓN,68,SANTANDER,"7,470715"
68264,"-73,098749",Municipio,ENCINO,68,SANTANDER,"6,137429"
68266,"-72,699647",Municipio,ENCISO,68,SANTANDER,"6,668034"
68271,"-73,97143",Municipio,FLORIÁN,68,SANTANDER,"5,804659"
68276,"-73,099104",Municipio,FLORIDABLANCA,68,SANTANDER,"7,072329"
68296,"-73,287769",Municipio,GALÁN,68,SANTANDER,"6,638423"
68298,"-73,344185",Municipio,GÁMBITA,68,SANTANDER,"5,945998"
68307,"-73,166832",Municipio,GIRÓN,68,SANTANDER,"7,070432"
68318,"-72,856322",Municipio,GUACA,68,SANTANDER,"6,876563"
68320,"-73,419292",Municipio,GUADALUPE,68,SANTANDER,"6,245847"
68322,"-73,320732",Municipio,GUAPOTÁ,68,SANTANDER,"6,308635"
68324,"-73,700906",Municipio,GUAVATÁ,68,SANTANDER,"5,954348"
68327,"-73,575146",Municipio,GÜEPSA,68,SANTANDER,"6,025013"
68344,"-73,308399",Municipio,HATO,68,SANTANDER,"6,543957"
68368,"-73,783396",Municipio,JESÚS MARÍA,68,SANTANDER,"5,876497"
68370,"-73,096053",Municipio,JORDÁN,68,SANTANDER,"6,732727"
68377,"-73,965494",Municipio,LA BELLEZA,68,SANTANDER,"5,85925"
68385,"-73,811359",Municipio,LANDÁZURI,68,SANTANDER,"6,218812"
68397,"-73,58959",Municipio,LA PAZ,68,SANTANDER,"6,178509"
68406,"-73,219524",Municipio,LEBRIJA,68,SANTANDER,"7,113351"
68418,"-73,102739",Municipio,LOS SANTOS,68,SANTANDER,"6,755203"
68425,"-72,593105",Municipio,MACARAVITA,68,SANTANDER,"6,50658"
68432,"-72,732089",Municipio,MÁLAGA,68,SANTANDER,"6,703081"
68444,"-73,015566",Municipio,MATANZA,68,SANTANDER,"7,323175"
68464,"-72,969807",Municipio,MOGOTES,68,SANTANDER,"6,475246"
68468,"-72,809175",Municipio,MOLAGAVITA,68,SANTANDER,"6,67432"
68498,"-73,122563",Municipio,OCAMONTE,68,SANTANDER,"6,339988"
68500,"-73,299791",Municipio,OIBA,68,SANTANDER,"6,26521"
68502,"-72,816766",Municipio,ONZAGA,68,SANTANDER,"6,344104"
68522,"-73,29109",Municipio,PALMAR,68,SANTANDER,"6,537789"
68524,"-73,287764",Municipio,PALMAS DEL SOCORRO,68,SANTANDER,"6,406139"
68533,"-73,17022",Municipio,PÁRAMO,68,SANTANDER,"6,416811"
68547,"-73,054795",Municipio,PIEDECUESTA,68,SANTANDER,"6,997245"
68549,"-73,174209",Municipio,PINCHOTE,68,SANTANDER,"6,531552"
68572,"-73,677567",Municipio,PUENTE NACIONAL,68,SANTANDER,"5,878381"
68573,"-74,056129",Municipio,PUERTO PARRA,68,SANTANDER,"6,650785"
68575,"-73,899909",Municipio,PUERTO WILCHES,68,SANTANDER,"7,344057"
68615,"-73,150177",Municipio,RIONEGRO,68,SANTANDER,"7,265014"
68655,"-73,49906",Municipio,SABANA DE TORRES,68,SANTANDER,"7,391919"
68669,"-72,848864",Municipio,SAN ANDRÉS,68,SANTANDER,"6,811511"
68673,"-73,50907",Municipio,SAN BENITO,68,SANTANDER,"6,126656"
68679,"-73,134776",Municipio,SAN GIL,68,SANTANDER,"6,551952"
68682,"-72,867638",Municipio,SAN JOAQUÍN,68,SANTANDER,"6,427548"
68684,"-72,733616",Municipio,SAN JOSÉ DE MIRANDA,68,SANTANDER,"6,658995"
68686,"-72,644123",Municipio,SAN MIGUEL,68,SANTANDER,"6,575315"
68689,"-73,411024",Municipio,SAN VICENTE DE CHUCURÍ,68,SANTANDER,"6,880383"
68705,"-72,907445",Municipio,SANTA BÁRBARA,68,SANTANDER,"6,990996"
68720,"-73,616716",Municipio,SANTA HELENA DEL OPÓN,68,SANTANDER,"6,339565"
68745,"-73,337368",Municipio,SIMACOTA,68,SANTANDER,"6,443469"
68755,"-73,261198",Municipio,SOCORRO,68,SANTANDER,"6,46387"
68770,"-73,44165",Municipio,SUAITA,68,SANTANDER,"6,101329"
68773,"-73,790975",Municipio,SUCRE,68,SANTANDER,"5,918743"
68780,"-72,984232",Municipio,SURATÁ,68,SANTANDER,"7,36658"
68820,"-72,967023",Municipio,TONA,68,SANTANDER,"7,201417"
68855,"-73,143507",Municipio,VALLE DE SAN JOSÉ,68,SANTANDER,"6,448028"
68861,"-73,672447",Municipio,VÉLEZ,68,SANTANDER,"6,009275"
68867,"-72,871041",Municipio,VETAS,68,SANTANDER,"7,30981"
68872,"-73,174307",Municipio,VILLANUEVA,68,SANTANDER,"6,670078"
68895,"-73,268034",Municipio,ZAPATOCA,68,SANTANDER,"6,814387"
70001,"-75,395445",Municipio,SINCELEJO,70,SUCRE,"9,302322"
70110,"-74,972827",Municipio,BUENAVISTA,70,SUCRE,"9,319794"
70124,"-75,117141",Municipio,CAIMITO,70,SUCRE,"8,789324"
70204,"-75,353256",Municipio,COLOSÓ,70,SUCRE,"9,494192"
70215,"-75,293048",Municipio,COROZAL,70,SUCRE,"9,318749"
70221,"-75,680158",Municipio,COVEÑAS,70,SUCRE,"9,402779"
70230,"-75,312697",Municipio,CHALÁN,70,SUCRE,"9,545352"
70233,"-75,198378",Municipio,EL ROBLE,70,SUCRE,"9,100647"
70235,"-75,04959",Municipio,GALERAS,70,SUCRE,"9,160379"
70265,"-74,537749",Municipio,GUARANDA,70,SUCRE,"8,468556"
70400,"-75,276056",Municipio,LA UNIÓN,70,SUCRE,"8,853975"
70418,"-75,268716",Municipio,LOS PALMITOS,70,SUCRE,"9,380269"
70429,"-74,628077",Municipio,MAJAGUAL,70,SUCRE,"8,541163"
70473,"-75,305949",Municipio,MORROA,70,SUCRE,"9,331395"
70508,"-75,229037",Municipio,OVEJAS,70,SUCRE,"9,527176"
70523,"-75,541264",Municipio,PALMITO,70,SUCRE,"9,333157"
70670,"-75,380222",Municipio,SAMPUÉS,70,SUCRE,"9,183193"
70678,"-75,031089",Municipio,SAN BENITO ABAD,70,SUCRE,"8,930108"
70702,"-75,243565",Municipio,SAN JUAN DE BETULIA,70,SUCRE,"9,273066"
70708,"-75,133831",Municipio,SAN MARCOS,70,SUCRE,"8,661774"
70713,"-75,522398",Municipio,SAN ONOFRE,70,SUCRE,"9,736955"
70717,"-75,063647",Municipio,SAN PEDRO,70,SUCRE,"9,39625"
70742,"-75,145999",Municipio,SAN LUIS DE SINCÉ,70,SUCRE,"9,244308"
70771,"-74,723175",Municipio,SUCRE,70,SUCRE,"8,811737"
70820,"-75,581112",Municipio,SANTIAGO DE TOLÚ,70,SUCRE,"9,525387"
70823,"-75,44085",Municipio,SAN JOSÉ DE TOLUVIEJO,70,SUCRE,"9,451819"
73001,"-75,19425",Municipio,IBAGUÉ,73,TOLIMA,"4,432248"
73024,"-74,9329",Municipio,ALPUJARRA,73,TOLIMA,"3,391548"
73026,"-74,953418",Municipio,ALVARADO,73,TOLIMA,"4,567356"
73030,"-74,764429",Municipio,AMBALEMA,73,TOLIMA,"4,782682"
73043,"-75,093772",Municipio,ANZOÁTEGUI,73,TOLIMA,"4,631756"
73055,"-74,884438",Municipio,ARMERO,73,TOLIMA,"5,030744"
73067,"-75,382545",Municipio,ATACO,73,TOLIMA,"3,590591"
73124,"-75,431971",Municipio,CAJAMARCA,73,TOLIMA,"4,438812"
73148,"-74,717633",Municipio,CARMEN DE APICALÁ,73,TOLIMA,"4,152334"
73152,"-75,120966",Municipio,CASABIANCA,73,TOLIMA,"5,078465"
73168,"-75,480765",Municipio,CHAPARRAL,73,TOLIMA,"3,722918"
73200,"-74,898464",Municipio,COELLO,73,TOLIMA,"4,287276"
73217,"-75,193862",Municipio,COYAIMA,73,TOLIMA,"3,798036"
73226,"-74,692227",Municipio,CUNDAY,73,TOLIMA,"4,059259"
73236,"-74,896761",Municipio,DOLORES,73,TOLIMA,"3,539072"
73268,"-74,885446",Municipio,ESPINAL,73,TOLIMA,"4,151314"
73270,"-74,953007",Municipio,FALAN,73,TOLIMA,"5,123104"
73275,"-74,818763",Municipio,FLANDES,73,TOLIMA,"4,276373"
73283,"-75,035722",Municipio,FRESNO,73,TOLIMA,"5,153576"
73319,"-74,968135",Municipio,GUAMO,73,TOLIMA,"4,030992"
73347,"-75,177151",Municipio,HERVEO,73,TOLIMA,"5,080228"
73349,"-74,75699",Municipio,HONDA,73,TOLIMA,"5,211816"
73352,"-74,531969",Municipio,ICONONZO,73,TOLIMA,"4,176487"
73408,"-74,910716",Municipio,LÉRIDA,73,TOLIMA,"4,862046"
73411,"-75,061959",Municipio,LÍBANO,73,TOLIMA,"4,92042"
73443,"-74,889276",Municipio,SAN SEBASTIÁN DE MARIQUITA,73,TOLIMA,"5,199708"
73449,"-74,641317",Municipio,MELGAR,73,TOLIMA,"4,203655"
73461,"-75,171022",Municipio,MURILLO,73,TOLIMA,"4,874341"
73483,"-75,093182",Municipio,NATAGAIMA,73,TOLIMA,"3,624324"
73504,"-75,222601",Municipio,ORTEGA,73,TOLIMA,"3,934916"
73520,"-75,022167",Municipio,PALOCABILDO,73,TOLIMA,"5,120918"
73547,"-74,878106",Municipio,PIEDRAS,73,TOLIMA,"4,543951"
73555,"-75,644163",Municipio,PLANADAS,73,TOLIMA,"3,197911"
73563,"-74,927447",Municipio,PRADO,73,TOLIMA,"3,750939"
73585,"-74,935555",Municipio,PURIFICACIÓN,73,TOLIMA,"3,857246"
73616,"-75,644069",Municipio,RIOBLANCO,73,TOLIMA,"3,529932"
73622,"-75,605959",Municipio,RONCESVALLES,73,TOLIMA,"4,011567"
73624,"-75,240648",Municipio,ROVIRA,73,TOLIMA,"4,239019"
73671,"-75,016852",Municipio,SALDAÑA,73,TOLIMA,"3,929815"
73675,"-75,480074",Municipio,SAN ANTONIO,73,TOLIMA,"3,914146"
73678,"-75,095804",Municipio,SAN LUIS,73,TOLIMA,"4,133721"
73686,"-75,097934",Municipio,SANTA ISABEL,73,TOLIMA,"4,713606"
73770,"-74,831885",Municipio,SUÁREZ,73,TOLIMA,"4,048891"
73854,"-75,115669",Municipio,VALLE DE SAN JUAN,73,TOLIMA,"4,197494"
73861,"-74,929333",Municipio,VENADILLO,73,TOLIMA,"4,717878"
73870,"-75,117729",Municipio,VILLAHERMOSA,73,TOLIMA,"5,030452"
73873,"-74,600285",Municipio,VILLARRICA,73,TOLIMA,"3,936902"
76001,"-76,52133",Municipio,SANTIAGO DE CALI,76,VALLE DEL CAUCA,"3,413686"
76020,"-75,779792",Municipio,ALCALÁ,76,VALLE DEL CAUCA,"4,674994"
76036,"-76,167925",Municipio,ANDALUCÍA,76,VALLE DEL CAUCA,"4,171713"
76041,"-75,992003",Municipio,ANSERMANUEVO,76,VALLE DEL CAUCA,"4,794984"
76054,"-76,119905",Municipio,ARGELIA,76,VALLE DEL CAUCA,"4,726945"
76100,"-76,183583",Municipio,BOLÍVAR,76,VALLE DEL CAUCA,"4,337846"
76109,"-77,01074",Municipio,BUENAVENTURA,76,VALLE DEL CAUCA,"3,875708"
76111,"-76,298979",Municipio,GUADALAJARA DE BUGA,76,VALLE DEL CAUCA,"3,900736"
76113,"-76,15682",Municipio,BUGALAGRANDE,76,VALLE DEL CAUCA,"4,208358"
76122,"-75,830594",Municipio,CAICEDONIA,76,VALLE DEL CAUCA,"4,334808"
76126,"-76,484132",Municipio,CALIMA,76,VALLE DEL CAUCA,"3,933664"
