cod_dane_mpio,nombre_mpio,nombre_dpto,score_prioridad_evidencia,nivel_prioridad,score_brecha_informacion,principales_razones,advertencias_datos,resumen_explicativo,anomaly_score_raw,anomalia_ia_percentil,es_perfil_atipico,explicacion_anomalia
27099,BOJAYÁ,CHOCÓ,35.29,Baja,50.0,sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 21): sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4286921251534605,64.39,False,Perfil dentro del rango esperado
27372,JURADÓ,CHOCÓ,35.29,Baja,50.0,sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 21): sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4286921251534605,64.39,False,Perfil dentro del rango esperado
52621,ROBERTO PAYÁN,NARIÑO,35.29,Baja,50.0,sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 21): sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4286921251534605,64.39,False,Perfil dentro del rango esperado
15550,PISBA,BOYACÁ,35.29,Baja,50.0,sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 21): sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4286921251534605,64.39,False,Perfil dentro del rango esperado
54250,EL TARRA,NORTE DE SANTANDER,35.29,Baja,50.0,sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 21): sin monitoreo hídrico evaluable; 2 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4286921251534605,64.39,False,Perfil dentro del rango esperado
68264,ENCINO,SANTANDER,35.26,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 21): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3585341320089139,16.58,False,Perfil dentro del rango esperado
23574,PUERTO ESCONDIDO,CÓRDOBA,35.2,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3560622952014334,10.74,False,Perfil dentro del rango esperado
25402,LA VEGA,CUNDINAMARCA,34.82,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3567537481481097,13.19,False,Perfil dentro del rango esperado
68245,EL GUACAMAYO,SANTANDER,34.6,Baja,50.0,sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4277407104771764,63.37,False,Perfil dentro del rango esperado
05055,ARGELIA,ANTIOQUIA,34.6,Baja,50.0,sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4277407104771764,63.37,False,Perfil dentro del rango esperado
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,34.6,Baja,50.0,sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4277407104771764,63.37,False,Perfil dentro del rango esperado
70713,SAN ONOFRE,SUCRE,34.6,Baja,50.0,sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4277407104771764,63.37,False,Perfil dentro del rango esperado
70230,CHALÁN,SUCRE,34.6,Baja,50.0,sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4277407104771764,63.37,False,Perfil dentro del rango esperado
54518,PAMPLONA,NORTE DE SANTANDER,34.58,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3565144028504276,12.48,False,Perfil dentro del rango esperado
47555,PLATO,MAGDALENA,34.54,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3578484345528932,15.15,False,Perfil dentro del rango esperado
70670,SAMPUÉS,SUCRE,34.48,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35510564328774,8.47,False,Perfil dentro del rango esperado
73347,HERVEO,TOLIMA,34.45,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3567537481481097,13.19,False,Perfil dentro del rango esperado
63212,CÓRDOBA,QUINDÍO,34.4,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 20): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35633525483331796,12.21,False,Perfil dentro del rango esperado
54480,MUTISCUA,NORTE DE SANTANDER,34.31,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.358776793377541,34.76,False,Perfil dentro del rango esperado
76606,RESTREPO,VALLE DEL CAUCA,34.31,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35495368365571844,7.75,False,Perfil dentro del rango esperado
68770,SUAITA,SANTANDER,34.27,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3565144028504276,12.48,False,Perfil dentro del rango esperado
18479,MORELIA,CAQUETÁ,34.2,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35843084984645934,16.49,False,Perfil dentro del rango esperado
41548,PITAL,HUILA,34.18,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3565144028504276,12.48,False,Perfil dentro del rango esperado
05642,SALGAR,ANTIOQUIA,34.14,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35510564328774,8.47,False,Perfil dentro del rango esperado
41378,LA ARGENTINA,HUILA,34.13,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35691588860058354,13.64,False,Perfil dentro del rango esperado
19137,CALDONO,CAUCA,34.05,Baja,50.0,0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.1% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35626585386701193,11.94,False,Perfil dentro del rango esperado
08296,GALAPA,ATLÁNTICO,33.95,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3565292563698529,12.79,False,Perfil dentro del rango esperado
76243,EL ÁGUILA,VALLE DEL CAUCA,33.89,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3565292563698529,12.79,False,Perfil dentro del rango esperado
50683,SAN JUAN DE ARAMA,META,33.8,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 19): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35510564328774,8.47,False,Perfil dentro del rango esperado
20570,PUEBLO BELLO,CESAR,33.78,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35785599431038156,15.42,False,Perfil dentro del rango esperado
76126,CALIMA,VALLE DEL CAUCA,33.77,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3583422391262463,16.35,False,Perfil dentro del rango esperado
52207,CONSACÁ,NARIÑO,33.73,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35785599431038156,15.42,False,Perfil dentro del rango esperado
47170,CHIVOLO,MAGDALENA,33.73,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3567537481481097,13.19,False,Perfil dentro del rango esperado
41319,GUADALUPE,HUILA,33.7,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35785599431038156,15.42,False,Perfil dentro del rango esperado
05576,PUEBLORRICO,ANTIOQUIA,33.69,Baja,25.0,anomalía hídrica en OXIGENO DISUELTO OD (percentil 52),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad baja (percentil 18): anomalía hídrica en OXIGENO DISUELTO OD (percentil 52).,0.6730252135936579,99.2,True,Perfil atípico por: score_senal_hidrica (z=-10.5); disponible_agua (z=+2.4)
52256,EL ROSARIO,NARIÑO,33.67,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35785599431038156,15.42,False,Perfil dentro del rango esperado
66383,LA CELIA,RISARALDA,33.28,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.358776793377541,34.76,False,Perfil dentro del rango esperado
99624,SANTA ROSALÍA,VICHADA,33.22,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.358776793377541,34.76,False,Perfil dentro del rango esperado
15660,SAN EDUARDO,BOYACÁ,33.2,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3586554421705575,34.31,False,Perfil dentro del rango esperado
15494,NUEVO COLÓN,BOYACÁ,33.07,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 18): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3567537481481097,13.19,False,Perfil dentro del rango esperado
27430,MEDIO BAUDÓ,CHOCÓ,32.96,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 17): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.3567537481481097,13.19,False,Perfil dentro del rango esperado
17050,ARANZAZU,CALDAS,32.79,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 17): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35699520452578676,13.86,False,Perfil dentro del rango esperado
52110,BUESACO,NARIÑO,32.76,Baja,50.0,0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 17): 0.0% del territorio titulado (1 títulos mineros); sin monitoreo hídrico evaluable.,0.35699520452578676,13.86,False,Perfil dentro del rango esperado
91536,PUERTO ARICA,AMAZONAS,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
23300,COTORRA,CÓRDOBA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
23168,CHIMÁ,CÓRDOBA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
47960,ZAPAYÁN,MAGDALENA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
47258,EL PIÑÓN,MAGDALENA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
25898,ZIPACÓN,CUNDINAMARCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
25878,VIOTÁ,CUNDINAMARCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
54223,CUCUTILLA,NORTE DE SANTANDER,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
47798,TENERIFE,MAGDALENA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
94886,CACAHUAL,GUAINÍA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
05038,ANGOSTURA,ANTIOQUIA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
76400,LA UNIÓN,VALLE DEL CAUCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
99524,LA PRIMAVERA,VICHADA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
85015,CHÁMEZA,CASANARE,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
68502,ONZAGA,SANTANDER,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
15162,CERINZA,BOYACÁ,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
15879,VIRACACHÁ,BOYACÁ,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
25596,QUIPILE,CUNDINAMARCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
25580,PULÍ,CUNDINAMARCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
25535,PASCA,CUNDINAMARCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
25506,VENECIA,CUNDINAMARCA,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
68327,GÜEPSA,SANTANDER,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
68322,GUAPOTÁ,SANTANDER,23.72,Baja,50.0,sin monitoreo hídrico evaluable,cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad baja (percentil 9): sin monitoreo hídrico evaluable.,0.358546095544211,25.31,False,Perfil dentro del rango esperado
